episode_step,progress,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,obs_83,obs_84,obs_85,obs_86,obs_87,obs_88,obs_89,obs_90,obs_91,obs_92,obs_93,obs_94,obs_95,obs_96,obs_97,obs_98,obs_99,obs_100,obs_101,obs_102,obs_103,obs_104,obs_105,obs_106,obs_107,obs_108,obs_109,obs_110,obs_111,obs_112,obs_113,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20
145,0.208999,-0.364482,0.219637,-0.082935,0.654165,-0.298833,-0.234537,-0.735826,0.051047,-0.045905,1.337720,-0.603085,-0.068654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006316,-0.008847,0.001705,0.012586,-0.005708,0.008860,1.174074,0.461550,-0.307529,-2.101967,0.909634,-0.548621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.965389,-0.039676,-0.019672,0.974468,0.260070,0.220991,-0.045770,0.437495,0.269083,0.709651,0.106466,0.405573,-0.282184,1.199553,-0.294350,0.614544,0.247884,0.033146,-0.141058,0.865146,0.696253,0.227029,-0.095107,-0.059825,0.049087,0.075165,-0.049087,0.004602,-0.032214,0.000000,-0.076655,-0.076655,-0.843203,-0.000000,-0.000000,-0.459929,-0.076655,-0.076655,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.306619,-0.766549,0.459929,-0.076655,0.000000,-2.783705,-1.337786,3.265336,2.158520,-0.254097,4.565061,-5.292156,-1.430416,-6.397968,1.389168,-6.617109,2.285550,3.826740,-1.202990,-0.781701,0.052520,1.387518,-0.753672,0.413536,0.176205,2.021862,-2.998055,-1.317135,3.228601,2.435848,-0.275069,4.613547,-5.144990,-1.611250,-6.254362,1.768414,-6.685964,2.142537,3.560299,-1.195068,-0.614968,-0.104437,1.144143,-0.546506,0.239886,0.110438,2.154122
146,0.210450,-0.364726,0.219295,-0.082869,0.654651,-0.299053,-0.234194,-0.710006,0.060642,-0.052045,1.291497,-0.583071,-0.079892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.031810,-0.044961,0.008831,0.063433,-0.028771,0.045073,1.921083,0.566548,-0.262676,-3.449899,1.506119,-0.605237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.963415,-0.035578,-0.025242,0.974699,0.266822,0.220673,-0.034302,0.377793,0.232886,0.714252,0.108000,0.422447,-0.280650,1.199553,-0.335767,0.616078,0.249417,0.028544,-0.141058,0.865146,0.696253,0.227029,-0.095107,-0.059825,0.049087,0.075165,-0.049087,0.004602,-0.032214,0.000000,0.229965,0.076655,0.766549,0.076655,-0.000000,-1.379787,0.153310,0.076655,-0.306619,0.000000,0.153310,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.306619,-0.766549,0.459929,-0.076655,0.000000,-2.998055,-1.317135,3.228601,2.435848,-0.275069,4.613547,-5.144990,-1.611250,-6.254362,1.768414,-6.685964,2.142537,3.560299,-1.195068,-0.614968,-0.104437,1.144143,-0.546506,0.239886,0.110438,2.154122,-2.859505,-1.487870,3.277741,2.824055,-0.073138,4.673232,-5.316466,-1.336312,-6.406106,1.408154,-6.735179,2.352236,3.638402,-1.097396,-0.779324,-0.210674,1.128785,-0.615154,0.349461,0.270325,2.342955
147,0.211901,-0.365755,0.217838,-0.082582,0.656703,-0.299983,-0.232734,-0.658983,0.073709,-0.056412,1.199724,-0.542841,-0.092863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.051156,-0.072626,0.014398,0.102054,-0.046287,0.072849,2.494305,0.605310,-0.175407,-4.488808,1.971306,-0.587490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.961806,-0.032001,-0.029904,0.974915,0.272095,0.220264,-0.034577,0.294684,0.200864,0.712718,0.104932,0.405573,-0.280650,1.199553,-0.274408,0.611476,0.249417,0.033146,-0.142592,0.865146,0.696253,0.227029,-0.095107,-0.059825,0.049087,0.075165,-0.049087,0.004602,-0.032214,0.000000,-0.076655,-0.153310,-0.153310,-0.000000,-0.000000,2.989540,-0.229965,0.000000,0.306619,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.306619,-0.766549,0.459929,-0.076655,0.000000,-2.859505,-1.487870,3.277741,2.824055,-0.073138,4.673232,-5.316466,-1.336312,-6.406106,1.408154,-6.735179,2.352236,3.638402,-1.097396,-0.779324,-0.210674,1.128785,-0.615154,0.349461,0.270325,2.342955,-3.250186,-1.572445,3.179355,3.079961,-0.320985,4.667113,-4.871406,-1.224219,-6.204793,1.808281,-6.717387,2.011597,3.288905,-1.082671,-0.516760,-0.381339,0.689782,-0.294377,0.108732,-0.135814,2.309422
148,0.213353,-0.366773,0.216390,-0.082293,0.658733,-0.300904,-0.231280,-0.610233,0.084854,-0.059061,1.111945,-0.504218,-0.103392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050341,-0.072031,0.014513,0.100499,-0.045580,0.072324,2.323814,0.461175,-0.046521,-4.189223,1.850738,-0.404292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.961156,-0.030224,-0.032117,0.974986,0.274131,0.220200,-0.034278,0.257890,0.192747,0.714252,0.104932,0.407107,-0.280650,1.199553,-0.323495,0.611476,0.250951,0.033146,-0.142592,0.865146,0.696253,0.227029,-0.095107,-0.059825,0.049087,0.075165,-0.049087,0.004602,-0.032214,0.000000,-0.076655,-0.153310,-0.459929,-0.000000,-0.000000,2.989540,-0.076655,0.076655,0.306619,-0.076655,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.306619,-0.766549,0.459929,-0.076655,0.000000,-3.250186,-1.572445,3.179355,3.079961,-0.320985,4.667113,-4.871406,-1.224219,-6.204793,1.808281,-6.717387,2.011597,3.288905,-1.082671,-0.516760,-0.381339,0.689782,-0.294377,0.108732,-0.135814,2.309422,-3.231769,-1.530967,3.293905,3.026750,-0.296389,4.827821,-5.025780,-1.237826,-6.241524,1.796388,-6.919478,2.051996,3.321550,-1.116357,-0.531988,-0.390082,0.718387,-0.306155,-0.006260,-0.100200,2.397066
149,0.214804,-0.367768,0.214957,-0.082001,0.660723,-0.301807,-0.229841,-0.566030,0.092156,-0.058273,1.032155,-0.468811,-0.109035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.049536,-0.071634,0.014739,0.098993,-0.044893,0.072021,2.157176,0.296498,0.083912,-3.894946,1.733120,-0.205918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.959561,-0.025771,-0.037433,0.975275,0.278999,0.219487,-0.020029,0.159489,0.130330,0.712718,0.106466,0.408641,-0.280650,1.199553,-0.265204,0.613010,0.249417,0.033146,-0.142592,0.865146,0.696253,0.227029,-0.095107,-0.059825,0.049087,0.075165,-0.049087,0.004602,-0.032214,0.000000,-0.306619,-0.076655,0.689894,-0.000000,-0.000000,4.292672,-0.153310,-0.076655,0.153310,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.306619,-0.766549,0.459929,-0.076655,0.000000,-3.231769,-1.530967,3.293905,3.026750,-0.296389,4.827821,-5.025780,-1.237826,-6.241524,1.796388,-6.919478,2.051996,3.321550,-1.116357,-0.531988,-0.390082,0.718387,-0.306155,-0.006260,-0.100200,2.397066,-3.483978,-1.581268,3.288995,2.859843,-0.524364,4.767995,-4.791292,-1.126570,-6.183815,2.034183,-6.878356,1.915406,3.254002,-1.189981,-0.453463,-0.415222,0.606387,-0.178978,-0.070590,-0.349060,2.291568
150,0.216255,-0.368754,0.213524,-0.081703,0.662693,-0.302700,-0.228400,-0.523946,0.096714,-0.055705,0.956147,-0.434894,-0.111629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.049147,-0.071633,0.014964,0.098290,-0.044571,0.072090,2.077726,0.193623,0.150672,-3.753147,1.677271,-0.091563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.959039,-0.023481,-0.039854,0.975462,0.280457,0.218913,0.010489,0.100730,0.089576,0.712718,0.109534,0.416311,-0.280650,1.199553,-0.351107,0.614544,0.249417,0.031612,-0.141058,0.865146,0.696253,0.227029,-0.095107,-0.059825,0.049087,0.075165,-0.049087,0.004602,-0.032214,0.000000,0.000000,0.076655,-0.843203,-0.000000,-0.000000,-3.372814,0.153310,0.000000,-0.076655,0.076655,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.306619,-0.766549,0.459929,-0.076655,0.000000,-3.483978,-1.581268,3.288995,2.859843,-0.524364,4.767995,-4.791292,-1.126570,-6.183815,2.034183,-6.878356,1.915406,3.254002,-1.189981,-0.453463,-0.415222,0.606387,-0.178978,-0.070590,-0.349060,2.291568,-2.817606,-1.541031,3.386694,2.606355,-0.139437,4.800835,-5.346677,-1.278659,-6.318048,1.709117,-6.941271,2.226791,3.625315,-1.202706,-0.668981,-0.288917,0.959999,-0.476656,0.132316,-0.018984,2.335581
151,0.217707,-0.369734,0.212092,-0.081403,0.664654,-0.303589,-0.226957,-0.482921,0.099901,-0.052246,0.882029,-0.401720,-0.112698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200883,-0.311763,0.072630,0.403960,-0.183102,0.316166,1.281354,-0.177718,0.247207,-2.293149,1.027199,0.275369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.958758,-0.021826,-0.041291,0.975774,0.281210,0.217689,0.028896,0.059593,0.062789,0.712718,0.109534,0.419379,-0.280650,1.199553,-0.269806,0.614544,0.249417,0.033146,-0.141058,0.863612,0.696253,0.227029,-0.095107,-0.059825,0.049087,0.075165,-0.049087,0.004602,-0.032214,0.000000,0.076655,0.076655,0.766549,-0.000000,-0.000000,1.456442,-0.000000,0.000000,0.000000,0.000000,-0.076655,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.306619,-0.766549,0.459929,-0.076655,0.000000,-2.817606,-1.541031,3.386694,2.606355,-0.139437,4.800835,-5.346677,-1.278659,-6.318048,1.709117,-6.941271,2.226791,3.625315,-1.202706,-0.668981,-0.288917,0.959999,-0.476656,0.132316,-0.018984,2.335581,-3.132087,-1.636653,3.232426,2.835366,-0.375997,4.711980,-5.026289,-1.278349,-6.297590,1.853057,-6.799670,2.086042,3.463053,-1.145936,-0.522602,-0.409102,0.723401,-0.303255,0.127057,-0.359288,2.253842
152,0.219158,-0.376789,0.201054,-0.078798,0.678851,-0.310024,-0.215753,-0.472692,0.089605,-0.045816,0.864421,-0.393806,-0.100614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.393934,-0.649290,0.164874,0.795721,-0.360543,0.663088,0.426468,-0.613344,0.360324,-0.723308,0.325123,0.709634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.958696,-0.021106,-0.041865,0.975910,0.281334,0.217149,0.028352,0.041506,0.065875,0.712718,0.106466,0.405573,-0.280650,1.199553,-0.282078,0.613010,0.249417,0.033146,-0.141058,0.863612,0.696253,0.227029,-0.095107,-0.059825,0.049087,0.075165,-0.049087,0.004602,-0.032214,0.000000,0.076655,0.076655,-0.766549,-0.000000,-0.000000,0.306619,-0.000000,0.000000,0.000000,0.000000,-0.076655,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.306619,-0.766549,0.459929,-0.076655,0.000000,-3.132087,-1.636653,3.232426,2.835366,-0.375997,4.711980,-5.026289,-1.278349,-6.297590,1.853057,-6.799670,2.086042,3.463053,-1.145936,-0.522602,-0.409102,0.723401,-0.303255,0.127057,-0.359288,2.253842,-3.162500,-1.473594,3.310246,2.674126,-0.387916,4.775867,-5.140123,-1.642977,-6.224167,1.945706,-6.855525,2.055604,3.521010,-1.187528,-0.562328,-0.313692,0.859967,-0.396325,0.046995,-0.272669,2.292904
153,0.220610,-0.385492,0.186120,-0.074808,0.696483,-0.318011,-0.200434,-0.465863,0.075367,-0.037833,0.853097,-0.388715,-0.084312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.517497,-0.941485,0.268837,1.053286,-0.476948,0.971699,0.171506,-0.909071,0.476832,-0.252040,0.113279,1.025986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.958644,-0.018797,-0.043381,0.976508,0.281283,0.214662,0.061696,-0.012165,0.053766,0.714252,0.108000,0.419379,-0.280650,1.199553,-0.280544,0.611476,0.250951,0.028544,-0.141058,0.865146,0.696253,0.219359,-0.070563,-0.076699,-0.012272,0.046019,-0.082835,0.012272,0.009204,-0.000000,0.229965,0.153310,-0.229965,-0.000000,-0.000000,-2.069681,-0.076655,0.076655,-0.306619,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.153310,-0.229965,-0.306619,0.153310,-0.000000,0.536584,-0.000000,-3.162500,-1.473594,3.310246,2.674126,-0.387916,4.775867,-5.140123,-1.642977,-6.224167,1.945706,-6.855525,2.055604,3.521010,-1.187528,-0.562328,-0.313692,0.859967,-0.396325,0.046995,-0.272669,2.292904,-2.920998,-1.538044,3.293578,2.711854,-0.198710,4.754393,-5.321490,-1.722973,-6.194692,1.684333,-6.761741,2.210096,3.702153,-1.134612,-0.776575,-0.310496,0.910967,-0.562401,0.272872,-0.170827,2.322411
154,0.222061,-0.397489,0.163395,-0.068045,0.720983,-0.329102,-0.176885,-0.465832,0.053243,-0.026743,0.854340,-0.389274,-0.059574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.571146,-1.201962,0.389244,1.172623,-0.530599,1.257300,0.061160,-1.173969,0.589146,-0.058308,0.026236,1.313115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.958702,-0.018025,-0.043795,0.976731,0.281019,0.213709,0.064325,-0.033633,0.056787,0.712718,0.104932,0.405573,-0.280650,1.199553,-0.272874,0.611476,0.250951,0.033146,-0.142592,0.865146,0.696253,0.219359,-0.070563,-0.076699,-0.012272,0.046019,-0.082835,0.012272,0.009204,-0.000000,-0.153310,-0.153310,-0.229965,-0.000000,-0.000000,3.526124,-0.076655,0.000000,0.306619,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.153310,-0.229965,-0.306619,0.153310,-0.000000,0.536584,-0.000000,-2.920998,-1.538044,3.293578,2.711854,-0.198710,4.754393,-5.321490,-1.722973,-6.194692,1.684333,-6.761741,2.210096,3.702153,-1.134612,-0.776575,-0.310496,0.910967,-0.562401,0.272872,-0.170827,2.322411,-3.341835,-1.818052,3.460235,2.851260,-0.514237,4.679959,-5.021418,-1.760507,-6.118330,1.989941,-6.878991,1.949300,3.433851,-1.108178,-0.556480,-0.358127,0.642031,-0.382958,0.019466,-0.514187,2.267762
155,0.223512,-0.408338,0.138042,-0.059238,0.743388,-0.339235,-0.150142,-0.463416,0.028408,-0.014267,0.850764,-0.387666,-0.031788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.528058,-1.300491,0.465894,1.094069,-0.494669,1.377096,0.150603,-1.275596,0.641112,-0.238985,0.107519,1.427465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.958860,-0.016587,-0.044414,0.977232,0.280382,0.211523,0.089077,-0.063111,0.047728,0.715786,0.109534,0.422447,-0.280650,1.199553,-0.346505,0.616078,0.250951,0.028544,-0.142592,0.865146,0.696253,0.219359,-0.070563,-0.076699,-0.012272,0.046019,-0.082835,0.012272,0.009204,-0.000000,0.153310,0.229965,-0.383274,-0.000000,-0.000000,-4.139362,0.229965,0.000000,-0.229965,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.153310,-0.229965,-0.306619,0.153310,-0.000000,0.536584,-0.000000,-3.341835,-1.818052,3.460235,2.851260,-0.514237,4.679959,-5.021418,-1.760507,-6.118330,1.989941,-6.878991,1.949300,3.433851,-1.108178,-0.556480,-0.358127,0.642031,-0.382958,0.019466,-0.514187,2.267762,-2.664094,-1.870018,3.689201,2.836914,-0.121920,4.830818,-5.691960,-2.031056,-6.028054,1.730089,-6.889091,2.301608,3.694440,-0.957450,-0.909996,-0.350592,0.855950,-0.865064,0.267093,-0.114797,2.359124
156,0.224964,-0.418611,0.111375,-0.049409,0.764746,-0.348889,-0.121801,-0.459808,0.002219,-0.001099,0.844780,-0.384974,-0.002476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.449899,-1.494654,0.599184,0.941312,-0.425237,1.608078,0.333371,-1.477211,0.720458,-0.609905,0.274602,1.643509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.959107,-0.015438,-0.044518,0.977856,0.279519,0.208710,0.107223,-0.090233,0.048746,0.712718,0.106466,0.407107,-0.280650,1.199553,-0.265204,0.613010,0.249417,0.033146,-0.142592,0.865146,0.696253,0.219359,-0.070563,-0.076699,-0.012272,0.046019,-0.082835,0.012272,0.009204,-0.000000,-0.153310,-0.076655,0.689894,-0.000000,-0.000000,3.986053,-0.153310,-0.076655,0.229965,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.153310,-0.229965,-0.306619,0.153310,-0.000000,0.536584,-0.000000,-2.664094,-1.870018,3.689201,2.836914,-0.121920,4.830818,-5.691960,-2.031056,-6.028054,1.730089,-6.889091,2.301608,3.694440,-0.957450,-0.909996,-0.350592,0.855950,-0.865064,0.267093,-0.114797,2.359124,-3.054720,-2.323044,3.691922,3.132827,-0.469850,4.652706,-5.301338,-2.043692,-5.951523,1.949045,-6.810755,1.922058,3.327740,-0.898141,-0.639328,-0.550710,0.420922,-0.596892,0.037031,-0.665716,2.252561
157,0.226415,-0.426333,0.078256,-0.035271,0.781040,-0.356245,-0.085819,-0.450081,-0.030680,0.014551,0.826368,-0.376682,0.033953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.340401,-1.557925,0.670475,0.718646,-0.324388,1.694914,0.477200,-1.549400,0.728915,-0.908439,0.409202,1.712139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.959314,-0.014789,-0.044597,0.978154,0.278796,0.207356,0.115379,-0.100815,0.054651,0.712718,0.106466,0.405573,-0.282184,1.199553,-0.303553,0.613010,0.249417,0.033146,-0.142592,0.863612,0.696253,0.219359,-0.070563,-0.076699,-0.012272,0.046019,-0.082835,0.012272,0.009204,-0.000000,-0.153310,-0.076655,-0.843203,-0.076655,-0.000000,3.986053,-0.153310,0.000000,0.229965,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.153310,-0.229965,-0.306619,0.153310,-0.000000,0.536584,-0.000000,-3.054720,-2.323044,3.691922,3.132827,-0.469850,4.652706,-5.301338,-2.043692,-5.951523,1.949045,-6.810755,1.922058,3.327740,-0.898141,-0.639328,-0.550710,0.420922,-0.596892,0.037031,-0.665716,2.252561,-2.815534,-2.488162,3.864137,3.213176,-0.347046,4.816944,-5.600452,-2.255353,-5.859078,1.948304,-6.922895,1.847111,3.232231,-0.769760,-0.660270,-0.658753,0.319149,-0.735248,-0.088196,-0.702137,2.253640
158,0.227866,-0.432228,0.049058,-0.022590,0.793491,-0.361865,-0.054005,-0.440720,-0.059757,0.028058,0.808443,-0.368606,0.066010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.203307,-1.263794,0.561134,0.430357,-0.194211,1.382288,0.449833,-1.262769,0.568222,-0.871959,0.393037,1.384263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.959314,-0.014789,-0.044597,0.978154,0.278796,0.207356,0.115379,-0.100815,0.054651,0.712718,0.106466,0.405573,-0.282184,1.199553,-0.303553,0.613010,0.249417,0.033146,-0.142592,0.863612,0.696253,0.219359,-0.070563,-0.076699,-0.012272,0.046019,-0.082835,0.012272,0.009204,-0.000000,-0.153310,-0.076655,-0.843203,-0.076655,-0.000000,3.986053,-0.153310,0.000000,0.229965,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.153310,-0.229965,-0.306619,0.153310,-0.000000,0.536584,-0.000000,-2.815534,-2.488162,3.864137,3.213176,-0.347046,4.816944,-5.600452,-2.255353,-5.859078,1.948304,-6.922895,1.847111,3.232231,-0.769760,-0.660270,-0.658753,0.319149,-0.735248,-0.088196,-0.702137,2.253640,-2.573876,-2.687446,3.762847,3.362014,-0.305255,4.815378,-5.685633,-2.268624,-5.733276,1.890329,-6.743678,1.851334,3.123518,-0.667791,-0.685280,-0.833708,0.223946,-0.812999,-0.074927,-0.809330,2.187058
159,0.229318,-0.434466,0.027704,-0.012825,0.798255,-0.364013,-0.030527,-0.432088,-0.081191,0.037280,0.791490,-0.360960,0.089323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.079072,-1.015268,0.466629,0.168300,-0.075912,1.117257,0.415859,-1.021083,0.428416,-0.823165,0.371365,1.106145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.959314,-0.014789,-0.044597,0.978154,0.278796,0.207356,0.115379,-0.100815,0.054651,0.712718,0.106466,0.405573,-0.282184,1.199553,-0.303553,0.613010,0.249417,0.033146,-0.142592,0.863612,0.696253,0.219359,-0.070563,-0.076699,-0.012272,0.046019,-0.082835,0.012272,0.009204,-0.000000,-0.153310,-0.076655,-0.843203,-0.076655,-0.000000,3.986053,-0.153310,0.000000,0.229965,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.153310,-0.229965,-0.306619,0.153310,-0.000000,0.536584,-0.000000,-2.573876,-2.687446,3.762847,3.362014,-0.305255,4.815378,-5.685633,-2.268624,-5.733276,1.890329,-6.743678,1.851334,3.123518,-0.667791,-0.685280,-0.833708,0.223946,-0.812999,-0.074927,-0.809330,2.187058,-2.373366,-2.750931,3.641031,3.599696,-0.223355,4.842606,-5.794335,-2.327314,-5.623955,1.765210,-6.634015,1.874242,3.077271,-0.568219,-0.739087,-0.946818,0.201882,-0.925761,-0.041242,-0.779373,2.188425
160,0.230769,-0.435390,0.008447,-0.003925,0.800223,-0.364901,-0.009314,-0.424085,-0.100601,0.045195,0.775516,-0.353751,0.110256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029813,-0.936612,0.434214,0.063500,-0.028640,1.032335,0.392262,-0.945187,0.379401,-0.786455,0.355019,1.016844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.960913,-0.009927,-0.045171,0.980343,0.273139,0.197051,0.150181,-0.126554,0.059579,0.718854,0.108000,0.420913,-0.280650,1.199553,-0.294350,0.614544,0.250951,0.025476,-0.141058,0.865146,0.696253,0.210155,-0.069029,-0.076699,-0.018408,0.033748,-0.055223,0.009204,-0.012272,0.000000,0.383274,0.153310,0.843203,0.076655,-0.000000,-2.682920,-0.000000,0.076655,-0.383274,0.000000,0.000000,-0.000000,0.306619,-0.076655,-0.153310,-0.000000,-0.000000,-0.153310,0.459929,0.536584,0.000000,-2.373366,-2.750931,3.641031,3.599696,-0.223355,4.842606,-5.794335,-2.327314,-5.623955,1.765210,-6.634015,1.874242,3.077271,-0.568219,-0.739087,-0.946818,0.201882,-0.925761,-0.041242,-0.779373,2.188425,-1.727170,-2.880706,3.656245,4.211715,0.028361,4.941428,-6.397781,-2.403697,-5.580949,1.321924,-6.463429,2.394047,3.425444,-0.385130,-1.263086,-1.005293,0.403847,-1.492115,0.402685,-0.149455,2.345403
161,0.232221,-0.435658,-0.009761,0.004543,0.800795,-0.365159,0.010766,-0.416397,-0.118998,0.052456,0.760032,-0.346760,0.129997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.270822,-0.879432,0.421411,0.486042,-0.219027,0.975188,0.390425,-0.956095,0.362617,-0.797911,0.360477,1.020108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.961310,-0.008293,-0.045554,0.980998,0.271676,0.193838,0.140364,-0.140940,0.069734,0.709651,0.106466,0.405573,-0.280650,1.199553,-0.306621,0.611476,0.250951,0.036214,-0.142592,0.865146,0.696253,0.210155,-0.069029,-0.076699,-0.018408,0.033748,-0.055223,0.009204,-0.012272,0.000000,-0.536584,-0.076655,-0.383274,-0.000000,-0.000000,3.909398,-0.153310,0.000000,0.536584,-0.076655,0.000000,-0.000000,0.306619,-0.076655,-0.153310,-0.000000,-0.000000,-0.153310,0.459929,0.536584,0.000000,-1.727170,-2.880706,3.656245,4.211715,0.028361,4.941428,-6.397781,-2.403697,-5.580949,1.321924,-6.463429,2.394047,3.425444,-0.385130,-1.263086,-1.005293,0.403847,-1.492115,0.402685,-0.149455,2.345403,-2.287211,-2.945035,3.398395,4.221760,-0.291765,4.761339,-5.759994,-2.264613,-5.386106,1.476470,-6.174497,1.777101,3.025921,-0.356149,-0.915224,-1.155267,0.067485,-1.173978,0.145227,-0.778356,2.176938
